ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
36942,43819,1,Richard Leongp,35,559253277,Entrepreneur,31985.64,2537.47,5,6,11,4,"not specified,auto loan,mortgage loan,student loan",10,18,19.35,5,Standard,2615,29.47149396292372,63,NM,65.83466693482337,27.894859563891305,High_spent_Small_value_payments,376.3938678463739,Poor
36954,42811,1,Niveditak,41,341873689,Scientist,26526.93,2199.5775,4,7,13,4,"student loan,not specified,home equity loan,auto loan",5,5,5.3,1,Standard,896.49,29.05199399155789,359,Yes,76.55602867899759,32.56952903620757,High_spent_Medium_value_payments,318.32689376695754,Standard
36966,43392,1,Steve Hollg,33,787435273,Mechanic,70360.58,6051.381666666667,3,6,12,1,payday loan,10,7,1.15,2,Good,946.96,34.66194409932248,211,No,50.41366815207561,64.52659626324292,High_spent_Small_value_payments,533.1470258573477,Standard
36978,29514,1,Alexei Oreskovicd,19,549240925,Developer,36349.28,2885.106666666666,6,8,26,4,"auto loan,not specified,credit-builder loan,credit-builder loan",26,20,17.25,11,Bad,2195.84,29.860592656271216,121,Yes,72.66080282903627,42.7327796,Low_spent_Small_value_payments,395.3321060802075,Poor
36990,22213,1,Louise Eganz,22,978953432,Developer,17701.62,1345.135,5,4,13,4,"home equity loan,not specified,not specified,personal loan",22,13,9.37,8,Standard,816.95,26.577772623327068,160,Yes,38.24882791,39.35388772119848,Low_spent_Medium_value_payments,325.4931668,Standard
37002,35108,1,"ODonnell""r",39,343623057,Lawyer,19008.32,1825.0266666666664,4,3,7,2,"personal loan,student loan",21,13,7.79,2,Standard,673.99,25.455029303238355,330,No,31.093900705229448,45.90453631685367,High_spent_Medium_value_payments,355.5042296445836,Standard
37014,37526,1,Huwy,19,291140882,Manager,8649.85,817.8208333333333,7,10,34,5,"payday loan,mortgage loan,mortgage loan,credit-builder loan,not specified",58,18,8.04,10,Bad,2289.38,28.76858220358324,137,Yes,31.00506614945473,0,Low_spent_Small_value_payments,300.7925929279813,Poor
37038,4293,1,Moony,24,41746785,Entrepreneur,158623.16,13180.596666666665,2,7,10,1,payday loan,10,5,6.04,0,Good,1134.83,36.53576656015309,355,No,91.03390497961712,141.16750777085394,High_spent_Small_value_payments,720.2127761465399,Good
37050,15005,1,Garimac,23,725743647,Scientist,88726.46,7104.871666666668,2,3,7,3,"personal loan,mortgage loan,home equity loan",1,4,9.92,1,Good,477.58,35.630442662713726,374,No,161.22424910969863,137.18753975712602,High_spent_Large_value_payments,649.9163222285678,Good
37062,2360,1,Fiona Ortizn,25,982933710,Architect,12593.445,763.4537499999999,4,4,7,2,"personal loan,credit-builder loan",6,12,8.42,5,Standard,43.68,29.008956214453512,195,Yes,18.94454817970755,16.159623599384016,High_spent_Small_value_payments,301.2412032209084,Standard
37098,32383,1,Emotou,44,171528384,Doctor,73439.26,6144.938333333333,8,7,6,4,"debt consolidation loan,auto loan,auto loan,auto loan",8,20,10.71,3,Standard,613.92,32.304230527274804,212,No,186.38117842734684,61.69331737224176,High_spent_Large_value_payments,606.4193375337447,Standard
70290,7001,1,Alinay,18,491457607,Media_Manager,15400.91,1206.4091666666666,6,5,13,4,"student loan,auto loan,personal loan,mortgage loan",5,19,16.22,5,Standard,854.43,27.839777346030512,215,Yes,37.176454957234135,14.64827817630472,High_spent_Small_value_payments,320.82049235219944,Standard
70302,48771,1,Luciay,39,398656897,Journalist,19675.36,1440.6133333333337,8,3,14,4,"not specified,payday loan,student loan,auto loan",10,8,13.31,5,Standard,1036.37,34.56471104356565,139,Yes,40.559410230765536,40.49890324734097,Low_spent_Small_value_payments,341.45897769083683,Standard
70314,7357,1,Yeem,25,982516725,Writer,36412.86,3054.405,7,4,7,3,"personal loan,mortgage loan,credit-builder loan",21,16,4.06,0,Standard,1485.18,33.782676104752404,309,No,71.17851038802098,57.00581853052089,Low_spent_Small_value_payments,407.0827727,Standard
70326,43267,1,Jeremyx,41,607914945,Lawyer,93871.89,7849.6575,5,3,7,2,"auto loan,home equity loan",15,9,1.78,0,Good,1128.58,37.94762916767894,376,No,93.60161742511627,90.70225496050068,High_spent_Large_value_payments,840.6618776143831,Good
70338,42772,1,Rajesh Kumarh,35,713491176,Media_Manager,27412.03,2499.335833333333,6,7,15,3,"not specified,credit-builder loan,payday loan",11,13,8.74,4,Standard,80.06,29.93235093283198,113,Yes,56.247442700729046,38.570685315073625,Low_spent_Small_value_payments,320.7317139,Standard
70350,19635,1,Alerigif,31,812199012,Journalist,79748.92,6883.743333333333,5,3,14,1,payday loan,17,11,11.2,4,Standard,1069.89,34.71088835749342,215,NM,55.83916080661011,46.903027252418525,High_spent_Large_value_payments,823.7149506324188,Standard
70374,49052,1,Reddallr,22,704523281,Accountant,10628.735,1003.7279166666668,4,6,10,2,"auto loan,not specified",1,13,10.64,3,Standard,1185.56,38.490331107512944,263,Yes,11.915152998925814,25.12589171379276,Low_spent_Medium_value_payments,341.6042812849691,Standard
70386,47099,1,Jamesn,30,352530656,Entrepreneur,16752.69,1666.0575,8,6,26,6,"student loan,debt consolidation loan,not specified,debt consolidation loan,home equity loan,credit-builder loan",31,22,6.88,9,Bad,2410.07,40.20963326012157,81,Yes,73.69989743550289,23.594010893637236,Low_spent_Small_value_payments,223.6786345923764,Poor
70422,25107,1,Selams,37,678860516,Musician,7343.865,692.98875,3,5,11,3,"personal loan,auto loan,credit-builder loan",25,10,11.66,5,Standard,116.26,35.877584203817776,227,Yes,10.433871985960543,18.874326284800773,Low_spent_Medium_value_payments,315.6556344357001,Standard
70446,1347,1,Scheyders,45,269070699,Media_Manager,20813.98,1484.4983333333332,3,7,12,7,"credit-builder loan,not specified,personal loan,credit-builder loan,student loan,home equity loan,debt consolidation loan",17,15,12.66,5,Standard,720.08,34.38730548361721,209,Yes,83.33123676627393,47.82296083141635,High_spent_Small_value_payments,277.29563573564303,Standard
70470,19784,1,Ferreira-Marquesz,30,306786269,Scientist,137123.88,11198.99,2,1,6,3,"home equity loan,home equity loan,auto loan",14,3,9.38,1,Good,1227.49,28.83526897179793,215,No,299.9941206765977,130.22370721116516,High_spent_Large_value_payments,866.9654171875768,Good
70494,25181,1,Eileen Houlihanh,45,656188525,Doctor,9654.91,1053.575833333333,6,3,15,2,"mortgage loan,not specified",32,9,8.23,8,Standard,968.34,29.06309207,230,Yes,11.63328283789586,22.34014209880307,Low_spent_Small_value_payments,241.6808933247351,Standard
70518,22187,1,Limd,26,313721529,Writer,34508.66,2617.721666666667,8,7,26,5,"debt consolidation loan,student loan,home equity loan,home equity loan,auto loan",41,16,26.14,10,Bad,2823.83,34.35022295398102,19,Yes,97.21312050425594,40.75376859446517,Low_spent_Small_value_payments,351.1925530104589,Standard
70530,19627,1,Chang-Ran Kimy,28,423709474,Entrepreneur,55384.41,4825.3675,6,8,34,8,"home equity loan,credit-builder loan,not specified,auto loan,auto loan,auto loan,auto loan,not specified",56,25,23.26,6,Bad,4151.04,25.813722287684232,113,Yes,205.4880488546341,70.02316907798232,Low_spent_Medium_value_payments,225.56637333441225,Standard
70542,33625,1,Ruckerw,43,448225128,Writer,10418.315,672.5714365,7,5,28,6,"auto loan,payday loan,personal loan,auto loan,payday loan,credit-builder loan",18,24,7.51,10,Bad,2484.72,26.17927192789164,176,Yes,46.09856883087285,12.79401075891156,Low_spent_Small_value_payments,225.06213341500785,Poor
70566,15474,1,Abrahamiana,21,958769634,Accountant,111642.18,9316.515,5,5,6,2,"payday loan,auto loan",6,10,2.29,0,Good,1236.68,35.89465757070183,185,No,93.64865177,75.32760853007925,High_spent_Large_value_payments,996.0276178804984,Good
70578,28938,1,Kwoki,23,65101785,Entrepreneur,76855.56,6700.63,10,8,29,8,"not specified,mortgage loan,student loan,student loan,student loan,credit-builder loan,auto loan,credit-builder loan",22,18,3.01,10,Bad,2650.7,25.95881630371293,155,Yes,475.32678004136034,81.43574254003248,High_spent_Medium_value_payments,277.4760533951628,Poor
70602,41707,1,Ashleyh,43,733405119,Doctor,56366.58,4897.215,5,3,20,2,"mortgage loan,payday loan",11,22,19.93,5,Standard,327.8,40.20457456629089,278,Yes,65.36005762331358,68.94093923168968,Low_spent_Small_value_payments,177.15514477732663,Standard
70614,35400,1,Johnsonn,26,5976679,Engineer,22709.94,2057.495,6,7,13,4,"credit-builder loan,home equity loan,mortgage loan,debt consolidation loan",5,12,11.59,3,Standard,994.73,37.68434754658711,256,No,44.98950838750849,37.58816317092517,Low_spent_Small_value_payments,204.2957614492624,Standard
70638,41626,1,Margaretw,37,609193347,Engineer,84609.78,7225.815,5,4,1,3,"credit-builder loan,payday loan,not specified",28,9,3.82,0,Good,254.3,40.53311131592029,269,No,151.46382778796846,95.50439157809036,High_spent_Medium_value_payments,725.6132806339411,Standard
70650,30895,1,Greg Roumeliotisg,36,365118309,Teacher,88827.54000000002,7199.295000000001,5,5,7,4,"mortgage loan,mortgage loan,auto loan,payday loan",12,10,15.78,4,Standard,512.09,35.60387328698617,134,Yes,277.0436089692144,83.90110022040216,Low_spent_Medium_value_payments,59.30748082150575,Standard
70662,11189,1,Sophie Sassardm,28,766174484,Architect,8241.75,843.8125,8,6,19,2,"credit-builder loan,personal loan",34,23,8.89,12,Bad,2656.51,34.28733672616134,200,Yes,12.410539347329676,20.505319608630675,Low_spent_Medium_value_payments,313.1360329387537,Poor
70674,32147,1,Arunax,39,695089117,Engineer,52820.16,4457.68,6,4,5,2,"debt consolidation loan,debt consolidation loan",5,12,1.27,0,Good,1173.99,36.13488185083726,341,No,81.53346235369195,38.738629475386965,High_spent_Large_value_payments,565.4959081709211,Good
70686,27474,1,James Reganw,27,556494379,Media_Manager,88412.01,7495.6675,1,4,11,3,"payday loan,credit-builder loan,mortgage loan",20,6,0.55,2,Good,957.82,27.45938601,367,NM,199.49297647263663,101.62327246792827,High_spent_Medium_value_payments,588.3051684489462,Poor
70698,35117,1,Guip,15,148151292,Manager,9427.945,921.6620833333332,6,6,28,7,"home equity loan,credit-builder loan,student loan,not specified,credit-builder loan,auto loan,payday loan",35,25,9.67,8,Bad,2358.57,40.68470674440566,92,Yes,48.09471194,33.17489031510316,Low_spent_Small_value_payments,288.5451115968144,Standard
70722,20229,1,Ian Chuav,17,89631676,Musician,33390.92,3068.5766666666664,7,10,19,9,"payday loan,student loan,home equity loan,not specified,credit-builder loan,auto loan,credit-builder loan,auto loan,home equity loan",48,17,23.73,11,Bad,3513.91,23.93362828782808,158,Yes,178.0920558899703,39.73797958443148,Low_spent_Large_value_payments,4.1289513724424864,Poor
70734,35789,1,Kentaro Sugiyamae,34,948090109,Teacher,50778.48,4501.54,6,6,18,7,"personal loan,not specified,mortgage loan,payday loan,home equity loan,not specified,mortgage loan",23,13,13.52,6,Standard,1554.93,32.27688529411966,203,Yes,152.95704567550013,39.264426404090855,Low_spent_Small_value_payments,236.1660029011884,Poor
70746,15248,1,Swati Bhata,23,699867977,Writer,16413.23,1262.7691666666667,6,10,31,6,"payday loan,payday loan,home equity loan,credit-builder loan,credit-builder loan,personal loan",53,23,15,8,Bad,2547.35,24.972651489409408,147,Yes,74.16018018203783,10.744481841528614,Low_spent_Small_value_payments,272.37844436980674,Standard
70758,12887,1,Tsvetelia Tsolovam,39,970711911,Developer,78595.6,6642.633333333334,9,7,17,6,"mortgage loan,mortgage loan,student loan,student loan,home equity loan,auto loan",25,17,8.4,9,Bad,1421.43,33.59850234197572,140,Yes,366.9658732692656,79.00466321813212,Low_spent_Large_value_payments,265.20259460040336,Standard
70770,9709,1,Richwinef,53,945336536,Writer,57365.73,4730.4775,8,4,8,2,"payday loan,mortgage loan",28,8,13.82,4,Standard,997.45,36.96041093,203,Yes,77.39100613,54.01544087777904,High_spent_Medium_value_payments,522.2408020255618,Standard
70782,28140,1,George Georgiopoulosy,42,918469849,Developer,16511.395,1528.949583333333,2,5,8,2,"student loan,student loan",3,1,7.91,4,Good,1206.07,32.222444708494194,343,No,14.483454591595663,23.28362312973792,Low_spent_Small_value_payments,313.8631453766357,Good
70806,9883,1,Miguel Gutierrezg,43,615233582,Teacher,82757.96,6692.496666666668,6,9,30,6,"home equity loan,payday loan,personal loan,home equity loan,mortgage loan,mortgage loan",58,21,19.09,10,Bad,4340.03,39.56454963819455,59,Yes,384.751744,97.97803372540498,High_spent_Large_value_payments,426.5198889423656,Standard
70818,37341,1,Lanninu,35,947535559,Writer,79062.44,6854.536666666668,8,6,5,4,"student loan,not specified,credit-builder loan,auto loan",8,19,15.63,4,Standard,426.07,33.86712524997873,104,Yes,182.58954992370144,73.38909646249745,High_spent_Large_value_payments,566.4224458886425,Standard
70830,28726,1,Rhys Jonesk,14,991199986,Entrepreneur,34506.14,3032.5116666666668,10,7,32,5,"credit-builder loan,personal loan,not specified,credit-builder loan,home equity loan",32,21,9.66,8,Bad,3572.04,26.255308598886074,135,Yes,116.66019592872247,72.58866917489001,High_spent_Small_value_payments,277.3831113201244,Poor
70842,11430,1,Alicey,45,477912380,Lawyer,17502.19,1380.5158333333331,7,5,6,5,"credit-builder loan,student loan,credit-builder loan,home equity loan,student loan",5,13,15.32,4,Standard,251.99,38.73106871376101,159,Yes,52.99951406455877,31.19225387034825,Low_spent_Large_value_payments,303.60252786232104,Standard
70866,49352,1,Shieldsd,20,150916941,Developer,16594.59,1497.8825,9,7,34,2,"auto loan,mortgage loan",45,13,18.02,9,Standard,2136.82,36.73380893553969,225,NM,15.54439830031542,43.39249156595245,Low_spent_Medium_value_payments,265.4202495906112,Poor
70878,13326,1,Annx,39,460111786,Writer,106119.68,9128.306666666664,3,5,18,3,"auto loan,student loan,mortgage loan",8,14,24.95,5,Standard,336.54,31.51826246874667,181,Yes,256.32974338951124,65.94013678822985,High_spent_Large_value_payments,680.9021190546822,Standard
70890,19612,1,Luke Bakerh,26,324917263,Accountant,83962.92,7148.91,6,7,26,6,"payday loan,home equity loan,debt consolidation loan,credit-builder loan,home equity loan,personal loan",62,17,2.97,11,Bad,1978.1,39.70520144829588,147,Yes,416.6088071622655,76.70595907,Low_spent_Large_value_payments,171.3040826657243,Poor
70902,8256,1,David Jonesv,23,420676873,Entrepreneur,10287.56,788.2966666666665,5,5,21,4,"home equity loan,student loan,auto loan,not specified",15,19,13.66,4,Standard,2698.94,29.354817714179696,111,NM,32.83336911729712,26.024429245307484,Low_spent_Large_value_payments,289.97186830406207,Poor
70926,16669,1,Lucia Mutikanii,22,956909886,Media_Manager,15134.06,1018.1716666666664,7,7,29,7,"credit-builder loan,student loan,debt consolidation loan,student loan,credit-builder loan,student loan,debt consolidation loan",43,16,9.03,9,Bad,2548.54,31.40117964788049,86,NM,71.76209770779678,36.754291221683744,Low_spent_Large_value_payments,263.30077773718614,Poor
70938,10478,1,Gohj,42,875312310,Manager,34855.08,2847.59,5,7,23,5,"payday loan,mortgage loan,payday loan,payday loan,credit-builder loan",9,14,8.22,6,Standard,1652.88,32.31827997860508,202,Yes,136.54267191977272,28.39515581063507,Low_spent_Small_value_payments,216.6479795494253,Poor
70950,39911,1,Herbert Lashr,25,544139805,Engineer,30789.35,2738.7791666666667,5,4,7,4,"auto loan,home equity loan,not specified,personal loan",7,7,2.72,4,Good,1106.11,32.87279116431468,239,No,73.86569999494921,26.687268767973475,Low_spent_Small_value_payments,237.2715348808788,Good
70986,3729,1,Tovad,34,377804073,Doctor,33777.11,2918.7591666666667,7,7,14,2,"home equity loan,not specified",29,17,3.49,0,Standard,619.29,35.17174296517224,285,No,33.53558862984241,74.53915892984911,High_spent_Small_value_payments,249.71749747008653,Standard
71034,6791,1,Kevin Yaoq,35,365773067,Mechanic,106030.05,8628.8375,7,3,14,3,"student loan,mortgage loan,home equity loan",7,14,9.51,6,Standard,136.53,29.41096505601424,121,Yes,136.49324547235813,80.59227044851785,High_spent_Large_value_payments,845.4470134809271,Standard
71046,12649,1,Bilbyy,44,292187679,Scientist,31287.48,2858.29,10,5,22,8,"home equity loan,student loan,personal loan,mortgage loan,mortgage loan,not specified,personal loan,credit-builder loan",34,20,25.93,6,Bad,4712.1,26.525048464106213,83,Yes,129.49846650381724,50.36966254834528,Low_spent_Large_value_payments,358.0227870633657,Standard
71058,5696,1,Josephine Masonl,27,386117632,Teacher,102910.11000000002,8707.8425,7,6,11,2,"home equity loan,mortgage loan",34,15,19.1,5,Standard,930.24,35.437633648117746,237,Yes,166.0483202490832,145.9713843896828,Low_spent_Small_value_payments,334.821597,Standard
71070,2987,1,Katep,34,708470256,Writer,40032.16,3465.013333333334,5,5,3,2,"personal loan,auto loan",15,8,5.08,6,Good,1058.13,33.81021589,256,No,64.38721911933311,60.67121013283494,High_spent_Medium_value_payments,421.3682833496202,Good
71094,10745,1,Connora,23,806262787,Media_Manager,9691.01,622.5841666666666,8,7,18,9,"debt consolidation loan,personal loan,credit-builder loan,auto loan,payday loan,payday loan,debt consolidation loan,auto loan,not specified",22,20,18.7,6,Bad,3416.97,36.817086947846406,32,Yes,66.96393607480513,20.34619864749212,Low_spent_Small_value_payments,242.7702009668243,Standard
71118,23281,1,Lewisb,38,620055524,Doctor,40026.12,3193.51,6,10,22,7,"home equity loan,payday loan,auto loan,auto loan,home equity loan,credit-builder loan,home equity loan",43,22,1.64,6,Bad,1472.86,27.036686666306533,211,Yes,196.1237850393749,31.131671600393148,Low_spent_Large_value_payments,114.41296249653163,Poor
71130,27790,1,Miless,18,672188236,Manager,19098.69,1509.5575,8,10,22,9,"mortgage loan,not specified,home equity loan,mortgage loan,home equity loan,credit-builder loan,student loan,personal loan,personal loan",45,18,26.84,10,Bad,4964.77,34.69625363325183,140,Yes,95.42339345987509,37.10624573848772,Low_spent_Large_value_payments,248.92736698436448,Standard
71154,24773,1,Gernot Hellerv,38,78887853,Manager,36238.86,3095.905,8,7,11,3,"not specified,mortgage loan,student loan",15,15,7.18,4,Good,1166.64,25.17973119670854,269,No,60.77391435762571,28.24311985642425,Low_spent_Small_value_payments,386.7316524980653,Good
